date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-04-10,California,State,Epsilon,64.0,21.55,96.14285714285,24.217344368478
2021-04-10,California,State,Total,297.0,100.0,397.0,100.0
2021-04-10,California,State,Alpha,162.0,54.55,183.42857142857,46.203670385031
2021-04-10,California,State,Beta,0.0,0.0,1.57142857142,0.395825836632
2021-04-10,California,State,Lambda,0.0,0.0,0.71428571428,0.179920834833
2021-04-10,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-10,California,State,Gamma,22.0,7.41,26.0,6.549118387909
2021-04-10,California,State,Other,49.0,16.5,88.14285714285,22.202231018352
2021-04-11,California,State,Beta,1.0,0.45,1.57142857142,0.390902629709
2021-04-11,California,State,Delta,3.0,1.36,1.42857142857,0.355366027008
2021-04-11,California,State,Alpha,125.0,56.82,187.42857142857,46.624022743426
2021-04-11,California,State,Epsilon,27.0,12.27,95.71428571428,23.809523809524
2021-04-11,California,State,Lambda,0.0,0.0,0.71428571428,0.177683013504
2021-04-11,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-11,California,State,Gamma,22.0,10.0,26.14285714285,6.503198294243
2021-04-11,California,State,Other,42.0,19.09,89.0,22.139303482587
2021-04-11,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-11,California,State,Total,220.0,100.0,402.0,100.0
2021-04-12,California,State,Gamma,31.0,7.24,26.71428571428,7.011623547057
2021-04-12,California,State,Lambda,1.0,0.23,0.85714285714,0.224971878515
2021-04-12,California,State,Other,106.0,24.77,82.28571428571,21.597300337458
2021-04-12,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-12,California,State,Alpha,196.0,45.79,184.0,48.293963254593
2021-04-12,California,State,Delta,7.0,1.64,2.14285714285,0.562429696288
2021-04-12,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-12,California,State,Epsilon,86.0,20.09,83.57142857142,21.934758155231
2021-04-12,California,State,Beta,1.0,0.23,1.42857142857,0.374953130859
2021-04-12,California,State,Total,428.0,100.0,381.0,100.0
2021-04-13,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-13,California,State,Gamma,42.0,9.07,30.14285714285,8.004552352049
2021-04-13,California,State,Beta,3.0,0.65,1.14285714285,0.303490136571
2021-04-13,California,State,Epsilon,87.0,18.79,77.57142857142,20.599393019727
2021-04-13,California,State,Total,463.0,100.0,376.57142857142,100.0
2021-04-13,California,State,Delta,6.0,1.3,2.42857142857,0.644916540212
2021-04-13,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-13,California,State,Other,101.0,21.81,77.14285714285,20.485584218513
2021-04-13,California,State,Lambda,1.0,0.22,0.85714285714,0.227617602428
2021-04-13,California,State,Alpha,223.0,48.16,187.28571428571,49.734446130501
2021-04-14,California,State,Lambda,1.0,0.23,0.71428571428,0.192233756248
2021-04-14,California,State,Other,86.0,19.68,75.57142857142,20.338331410996
2021-04-14,California,State,Total,437.0,100.0,371.57142857142,100.0
2021-04-14,California,State,Delta,3.0,0.69,2.71428571428,0.730488273741
2021-04-14,California,State,Epsilon,69.0,15.79,68.42857142857,18.41599384852
2021-04-14,California,State,Beta,0.0,0.0,1.14285714285,0.307574009996
2021-04-14,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-14,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-14,California,State,Alpha,248.0,56.75,192.71428571428,51.864667435602
2021-04-14,California,State,Gamma,30.0,6.86,30.28571428571,8.150711264898
2021-04-15,California,State,Other,80.0,18.74,77.57142857142,20.467395401432
2021-04-15,California,State,Epsilon,84.0,19.67,71.28571428571,18.808895589898
2021-04-15,California,State,Gamma,35.0,8.2,30.14285714285,7.953260459857
2021-04-15,California,State,Lambda,0.0,0.0,0.71428571428,0.188465887674
2021-04-15,California,State,Total,427.0,100.0,379.0,100.0
2021-04-15,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-15,California,State,Alpha,219.0,51.29,194.14285714285,51.225028269883
2021-04-15,California,State,Beta,2.0,0.47,1.42857142857,0.376931775349
2021-04-15,California,State,Delta,7.0,1.64,3.71428571428,0.980022615907
2021-04-15,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-16,California,State,Epsilon,76.0,17.8,70.42857142857,18.266024453501
2021-04-16,California,State,Gamma,38.0,8.9,31.42857142857,8.151167098926
2021-04-16,California,State,Beta,5.0,1.17,1.71428571428,0.444609114487
2021-04-16,California,State,Alpha,223.0,52.22,199.42857142857,51.722860318637
2021-04-16,California,State,Delta,6.0,1.41,4.57142857142,1.185624305298
2021-04-16,California,State,Lambda,3.0,0.7,0.85714285714,0.222304557243
2021-04-16,California,State,Other,76.0,17.8,77.14285714285,20.007410151908
2021-04-16,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-16,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-16,California,State,Total,427.0,100.0,385.57142857142,100.0
2021-04-17,California,State,Total,238.0,100.0,377.14285714285,100.0
2021-04-17,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-17,California,State,Epsilon,34.0,14.29,66.14285714285,17.537878787879
2021-04-17,California,State,Delta,3.0,1.26,5.0,1.325757575758
2021-04-17,California,State,Lambda,0.0,0.0,0.85714285714,0.227272727273
2021-04-17,California,State,Other,46.0,19.33,76.71428571428,20.340909090909
2021-04-17,California,State,Alpha,120.0,50.42,193.42857142857,51.287878787879
2021-04-17,California,State,Beta,6.0,2.52,2.57142857142,0.681818181818
2021-04-17,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-17,California,State,Gamma,29.0,12.18,32.42857142857,8.598484848485
2021-04-18,California,State,Delta,3.0,1.73,5.0,1.349787890474
2021-04-18,California,State,Lambda,0.0,0.0,0.85714285714,0.231392209796
2021-04-18,California,State,Alpha,91.0,52.6,188.57142857142,50.906286155033
2021-04-18,California,State,Total,173.0,100.0,370.42857142857,100.0
2021-04-18,California,State,Beta,0.0,0.0,2.42857142857,0.655611261088
2021-04-18,California,State,Gamma,28.0,16.18,33.28571428571,8.985730813729
2021-04-18,California,State,Epsilon,16.0,9.25,64.57142857142,17.431546471269
2021-04-18,California,State,Other,35.0,20.23,75.71428571428,20.439645198612
2021-04-18,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-18,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-19,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-19,California,State,Gamma,40.0,9.88,34.57142857142,9.416342412451
2021-04-19,California,State,Delta,11.0,2.72,5.57142857142,1.517509727626
2021-04-19,California,State,Total,405.0,100.0,367.14285714285,100.0
2021-04-19,California,State,Epsilon,53.0,13.09,59.85714285714,16.303501945525
2021-04-19,California,State,Lambda,3.0,0.74,1.14285714285,0.311284046693
2021-04-19,California,State,Other,80.0,19.75,72.0,19.610894941634
2021-04-19,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-19,California,State,Beta,1.0,0.25,2.42857142857,0.661478599222
2021-04-19,California,State,Alpha,217.0,53.58,191.57142857142,52.178988326848
2021-04-20,California,State,Delta,14.0,3.83,6.71428571428,1.900525677315
2021-04-20,California,State,Total,366.0,100.0,353.28571428571,100.0
2021-04-20,California,State,Gamma,29.0,7.92,32.71428571428,9.260008087343
2021-04-20,California,State,Beta,5.0,1.37,2.71428571428,0.768297614234
2021-04-20,California,State,Other,71.0,19.4,67.71428571428,19.167003639304
2021-04-20,California,State,Epsilon,24.0,6.56,50.85714285714,14.395471087748
2021-04-20,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-20,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-20,California,State,Alpha,221.0,60.38,191.28571428571,54.144763445208
2021-04-20,California,State,Lambda,2.0,0.55,1.28571428571,0.363930448848
2021-04-21,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-21,California,State,Lambda,0.0,0.0,1.14285714285,0.338266384778
2021-04-21,California,State,Alpha,187.0,56.84,182.57142857142,54.038054968288
2021-04-21,California,State,Total,329.0,100.0,337.85714285714,100.0
2021-04-21,California,State,Gamma,31.0,9.42,32.85714285714,9.725158562368
2021-04-21,California,State,Other,69.0,20.97,65.28571428571,19.323467230444
2021-04-21,California,State,Epsilon,35.0,10.64,46.0,13.615221987315
2021-04-21,California,State,Beta,1.0,0.3,2.85714285714,0.845665961945
2021-04-21,California,State,Mu,0.0,0.0,0.0,0.0
2021-04-21,California,State,Delta,6.0,1.82,7.14285714285,2.114164904863
2021-04-22,California,State,Other,83.0,23.78,65.71428571428,20.113686051596
2021-04-22,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-22,California,State,Mu,1.0,0.29,0.14285714285,0.04372540446
2021-04-22,California,State,Lambda,1.0,0.29,1.28571428571,0.39352864014
2021-04-22,California,State,Beta,3.0,0.86,3.0,0.91823349366
2021-04-22,California,State,Gamma,31.0,8.88,32.28571428571,9.881941407958
2021-04-22,California,State,Total,349.0,100.0,326.71428571428,100.0
2021-04-22,California,State,Alpha,183.0,52.44,177.42857142857,54.306952339309
2021-04-22,California,State,Delta,10.0,2.87,7.57142857142,2.31744643638
2021-04-22,California,State,Epsilon,37.0,10.6,39.28571428571,12.024486226498
2021-04-23,California,State,Beta,3.0,0.83,2.71428571428,0.854700854701
2021-04-23,California,State,Delta,9.0,2.48,8.0,2.519118308592
2021-04-23,California,State,Epsilon,53.0,14.6,36.0,11.336032388664
2021-04-23,California,State,Other,64.0,17.63,64.0,20.152946468736
2021-04-23,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-23,California,State,Lambda,4.0,1.1,1.42857142857,0.449842555106
2021-04-23,California,State,Mu,0.0,0.0,0.14285714285,0.044984255511
2021-04-23,California,State,Gamma,32.0,8.82,31.42857142857,9.896536212326
2021-04-23,California,State,Total,363.0,100.0,317.57142857142,100.0
2021-04-23,California,State,Alpha,198.0,54.55,173.85714285714,54.745838956365
2021-04-24,California,State,Mu,0.0,0.0,0.14285714285,0.047103155911
2021-04-24,California,State,Beta,0.0,0.0,1.85714285714,0.612341026849
2021-04-24,California,State,Lambda,3.0,2.17,1.85714285714,0.612341026849
2021-04-24,California,State,Total,138.0,100.0,303.28571428571,100.0
2021-04-24,California,State,Other,26.0,18.84,61.14285714285,20.160150730099
2021-04-24,California,State,Epsilon,13.0,9.42,33.0,10.880829015544
2021-04-24,California,State,Gamma,9.0,6.52,28.57142857142,9.420631182289
2021-04-24,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-24,California,State,Alpha,82.0,59.42,168.42857142857,55.534620819595
2021-04-24,California,State,Delta,5.0,3.62,8.28571428571,2.731983042864
2021-04-25,California,State,Gamma,10.0,7.58,26.0,8.741594620557
2021-04-25,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-25,California,State,Mu,0.0,0.0,0.14285714285,0.048030739673
2021-04-25,California,State,Lambda,1.0,0.76,2.0,0.672430355427
2021-04-25,California,State,Delta,8.0,6.06,9.0,3.025936599424
2021-04-25,California,State,Total,132.0,100.0,297.42857142857,100.0
2021-04-25,California,State,Epsilon,11.0,8.33,32.28571428571,10.854947166186
2021-04-25,California,State,Alpha,68.0,51.52,165.14285714285,55.52353506244
2021-04-25,California,State,Other,34.0,25.76,61.0,20.509125840538
2021-04-25,California,State,Beta,0.0,0.0,1.85714285714,0.624399615754
2021-04-26,California,State,Epsilon,34.0,8.88,29.57142857142,10.04854368932
2021-04-26,California,State,Delta,11.0,2.87,9.0,3.058252427184
2021-04-26,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-26,California,State,Lambda,5.0,1.31,2.28571428571,0.776699029126
2021-04-26,California,State,Beta,3.0,0.78,2.14285714285,0.728155339806
2021-04-26,California,State,Total,383.0,100.0,294.28571428571,100.0
2021-04-26,California,State,Alpha,221.0,57.7,165.71428571428,56.31067961165
2021-04-26,California,State,Mu,0.0,0.0,0.14285714285,0.04854368932
2021-04-26,California,State,Other,74.0,19.32,60.14285714285,20.436893203883
2021-04-26,California,State,Gamma,35.0,9.14,25.28571428571,8.592233009709
2021-04-27,California,State,Delta,13.0,3.59,8.85714285714,3.015564202335
2021-04-27,California,State,Mu,3.0,0.83,0.57142857142,0.194552529183
2021-04-27,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-27,California,State,Epsilon,32.0,8.84,30.71428571428,10.45719844358
2021-04-27,California,State,Lambda,3.0,0.83,2.42857142857,0.826848249027
2021-04-27,California,State,Beta,1.0,0.28,1.57142857142,0.535019455253
2021-04-27,California,State,Other,75.0,20.72,60.71428571428,20.671206225681
2021-04-27,California,State,Alpha,207.0,57.18,163.71428571428,55.739299610895
2021-04-27,California,State,Total,362.0,100.0,293.71428571428,100.0
2021-04-27,California,State,Gamma,28.0,7.73,25.14285714285,8.560311284047
2021-04-28,California,State,Mu,1.0,0.24,0.71428571428,0.232991612302
2021-04-28,California,State,Alpha,217.0,51.79,168.0,54.79962721342
2021-04-28,California,State,Lambda,6.0,1.43,3.28571428571,1.071761416589
2021-04-28,California,State,Epsilon,39.0,9.31,31.28571428571,10.205032618826
2021-04-28,California,State,Delta,16.0,3.82,10.28571428571,3.355079217148
2021-04-28,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-28,California,State,Other,93.0,22.2,64.14285714285,20.922646784716
2021-04-28,California,State,Gamma,42.0,10.02,26.71428571428,8.713886300093
2021-04-28,California,State,Total,419.0,100.0,306.57142857142,100.0
2021-04-28,California,State,Beta,5.0,1.19,2.14285714285,0.698974836906
2021-04-29,California,State,Mu,0.0,0.0,0.57142857142,0.183318056829
2021-04-29,California,State,Alpha,202.0,52.47,170.71428571428,54.766269477544
2021-04-29,California,State,Gamma,33.0,8.57,27.0,8.661778185151
2021-04-29,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-29,California,State,Delta,23.0,5.97,12.14285714285,3.895508707608
2021-04-29,California,State,Other,80.0,20.78,63.71428571428,20.439963336389
2021-04-29,California,State,Epsilon,37.0,9.61,31.28571428571,10.036663611366
2021-04-29,California,State,Total,385.0,100.0,311.71428571428,100.0
2021-04-29,California,State,Beta,8.0,2.08,2.85714285714,0.916590284143
2021-04-29,California,State,Lambda,2.0,0.52,3.42857142857,1.099908340972
2021-04-30,California,State,Other,49.0,14.98,61.57142857142,20.083876980429
2021-04-30,California,State,Mu,0.0,0.0,0.57142857142,0.186393289842
2021-04-30,California,State,Omicron,0.0,0.0,0.0,0.0
2021-04-30,California,State,Alpha,204.0,62.39,171.57142857142,55.96458527493
2021-04-30,California,State,Total,327.0,100.0,306.57142857142,100.0
2021-04-30,California,State,Lambda,3.0,0.92,3.28571428571,1.071761416589
2021-04-30,California,State,Gamma,28.0,8.56,26.42857142857,8.620689655172
2021-04-30,California,State,Delta,18.0,5.5,13.42857142857,4.380242311277
2021-04-30,California,State,Epsilon,24.0,7.34,27.14285714285,8.853681267474
2021-04-30,California,State,Beta,1.0,0.31,2.57142857142,0.838769804287
2021-05-01,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-01,California,State,Other,27.0,11.84,61.71428571428,19.320214669052
2021-05-01,California,State,Gamma,26.0,11.4,28.85714285714,9.033989266547
2021-05-01,California,State,Lambda,0.0,0.0,2.85714285714,0.894454382826
2021-05-01,California,State,Epsilon,26.0,11.4,29.0,9.078711985689
2021-05-01,California,State,Delta,14.0,6.14,14.71428571428,4.606440071556
2021-05-01,California,State,Mu,0.0,0.0,0.57142857142,0.178890876565
2021-05-01,California,State,Total,228.0,100.0,319.42857142857,100.0
2021-05-01,California,State,Beta,6.0,2.63,3.42857142857,1.073345259392
2021-05-01,California,State,Alpha,129.0,56.58,178.28571428571,55.813953488372
2021-05-02,California,State,Mu,1.0,0.79,0.71428571428,0.22411474675
2021-05-02,California,State,Alpha,65.0,51.18,177.85714285714,55.804571940834
2021-05-02,California,State,Delta,9.0,7.09,14.85714285714,4.661586732407
2021-05-02,California,State,Gamma,15.0,11.81,29.57142857142,9.278350515464
2021-05-02,California,State,Other,28.0,22.05,60.85714285714,19.094576423129
2021-05-02,California,State,Total,127.0,100.0,318.71428571428,100.0
2021-05-02,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-02,California,State,Lambda,1.0,0.79,2.85714285714,0.896458987001
2021-05-02,California,State,Beta,0.0,0.0,3.42857142857,1.075750784402
2021-05-02,California,State,Epsilon,8.0,6.3,28.57142857142,8.964589870013
2021-05-03,California,State,Gamma,35.0,10.39,29.57142857142,9.473684210526
2021-05-03,California,State,Other,67.0,19.88,59.85714285714,19.176201372998
2021-05-03,California,State,Mu,0.0,0.0,0.71428571428,0.228832951945
2021-05-03,California,State,Delta,11.0,3.26,14.85714285714,4.759725400458
2021-05-03,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-03,California,State,Alpha,194.0,57.57,174.0,55.743707093822
2021-05-03,California,State,Epsilon,24.0,7.12,27.14285714285,8.695652173913
2021-05-03,California,State,Beta,3.0,0.89,3.42857142857,1.098398169336
2021-05-03,California,State,Total,337.0,100.0,312.14285714285,100.0
2021-05-03,California,State,Lambda,3.0,0.89,2.57142857142,0.823798627002
2021-05-04,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-04,California,State,Beta,5.0,1.47,4.0,1.293900184843
2021-05-04,California,State,Delta,18.0,5.28,15.57142857142,5.03696857671
2021-05-04,California,State,Mu,3.0,0.88,0.71428571428,0.231053604436
2021-05-04,California,State,Other,48.0,14.08,56.0,18.1146025878
2021-05-04,California,State,Gamma,44.0,12.9,31.85714285714,10.304990757856
2021-05-04,California,State,Epsilon,30.0,8.8,26.85714285714,8.687615526802
2021-05-04,California,State,Alpha,191.0,56.01,171.71428571428,55.54528650647
2021-05-04,California,State,Total,341.0,100.0,309.14285714285,100.0
2021-05-04,California,State,Lambda,2.0,0.59,2.42857142857,0.785582255083
2021-05-05,California,State,Lambda,6.0,1.73,2.42857142857,0.813008130081
2021-05-05,California,State,Other,74.0,21.39,53.28571428571,17.838354854137
2021-05-05,California,State,Delta,19.0,5.49,16.0,5.356288857006
2021-05-05,California,State,Gamma,38.0,10.98,31.28571428571,10.473457675753
2021-05-05,California,State,Total,346.0,100.0,298.71428571428,100.0
2021-05-05,California,State,Epsilon,22.0,6.36,24.42857142857,8.177905308465
2021-05-05,California,State,Alpha,186.0,53.76,167.28571428571,56.001912960306
2021-05-05,California,State,Mu,1.0,0.29,0.71428571428,0.239120038259
2021-05-05,California,State,Beta,0.0,0.0,3.28571428571,1.099952175992
2021-05-05,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-06,California,State,Delta,20.0,5.63,15.57142857142,5.288694808345
2021-05-06,California,State,Alpha,203.0,57.18,167.42857142857,56.865599223678
2021-05-06,California,State,Other,63.0,17.75,50.85714285714,17.273168364871
2021-05-06,California,State,Lambda,2.0,0.56,2.42857142857,0.824842309558
2021-05-06,California,State,Gamma,41.0,11.55,32.42857142857,11.014070839398
2021-05-06,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-06,California,State,Mu,1.0,0.28,0.85714285714,0.291120815138
2021-05-06,California,State,Epsilon,23.0,6.48,22.42857142857,7.617661329452
2021-05-06,California,State,Beta,2.0,0.56,2.42857142857,0.824842309558
2021-05-06,California,State,Total,355.0,100.0,294.42857142857,100.0
2021-05-07,California,State,Delta,22.0,7.75,16.14285714285,5.599603567889
2021-05-07,California,State,Epsilon,20.0,7.04,21.85714285714,7.581764122894
2021-05-07,California,State,Mu,0.0,0.0,0.85714285714,0.297324083251
2021-05-07,California,State,Beta,2.0,0.7,2.57142857142,0.891972249752
2021-05-07,California,State,Total,284.0,100.0,288.28571428571,100.0
2021-05-07,California,State,Lambda,0.0,0.0,2.0,0.693756194252
2021-05-07,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-07,California,State,Other,47.0,16.55,50.57142857142,17.542120911794
2021-05-07,California,State,Alpha,162.0,57.04,161.42857142857,55.99603567889
2021-05-07,California,State,Gamma,31.0,10.92,32.85714285714,11.397423191278
2021-05-08,California,State,Gamma,8.0,5.13,30.28571428571,10.894141829394
2021-05-08,California,State,Delta,10.0,6.41,15.57142857142,5.601233299075
2021-05-08,California,State,Mu,3.0,1.92,1.28571428571,0.462487153135
2021-05-08,California,State,Beta,0.0,0.0,1.71428571428,0.616649537513
2021-05-08,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-08,California,State,Other,28.0,17.95,50.71428571428,18.242548818088
2021-05-08,California,State,Alpha,101.0,64.74,157.42857142857,56.628982528263
2021-05-08,California,State,Total,156.0,100.0,278.0,100.0
2021-05-08,California,State,Epsilon,4.0,2.56,18.71428571428,6.731757451182
2021-05-08,California,State,Lambda,2.0,1.28,2.28571428571,0.82219938335
2021-05-09,California,State,Other,18.0,15.79,49.28571428571,17.847904811174
2021-05-09,California,State,Beta,0.0,0.0,1.71428571428,0.620796689084
2021-05-09,California,State,Mu,1.0,0.88,1.28571428571,0.465597516813
2021-05-09,California,State,Delta,4.0,3.51,14.85714285714,5.380237972064
2021-05-09,California,State,Total,114.0,100.0,276.14285714285,100.0
2021-05-09,California,State,Alpha,66.0,57.89,157.57142857142,57.061562338334
2021-05-09,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-09,California,State,Gamma,14.0,12.28,30.14285714285,10.915675116399
2021-05-09,California,State,Lambda,9.0,7.89,3.42857142857,1.241593378169
2021-05-09,California,State,Epsilon,2.0,1.75,17.85714285714,6.466632177962
2021-05-10,California,State,Total,256.0,100.0,264.57142857142,100.0
2021-05-10,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-10,California,State,Other,45.0,17.58,46.14285714285,17.44060475162
2021-05-10,California,State,Beta,2.0,0.78,1.57142857142,0.593952483801
2021-05-10,California,State,Gamma,22.0,8.59,28.28571428571,10.691144708423
2021-05-10,California,State,Mu,0.0,0.0,1.28571428571,0.48596112311
2021-05-10,California,State,Lambda,2.0,0.78,3.28571428571,1.241900647948
2021-05-10,California,State,Alpha,156.0,60.94,152.14285714285,57.505399568035
2021-05-10,California,State,Epsilon,12.0,4.69,16.14285714285,6.10151187905
2021-05-10,California,State,Delta,17.0,6.64,15.71428571428,5.939524838013
2021-05-11,California,State,Beta,0.0,0.0,0.85714285714,0.342270393611
2021-05-11,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-11,California,State,Other,43.0,17.77,45.42857142857,18.14033086138
2021-05-11,California,State,Alpha,145.0,59.92,145.57142857142,58.12892184826
2021-05-11,California,State,Lambda,2.0,0.83,3.28571428571,1.312036508842
2021-05-11,California,State,Gamma,26.0,10.74,25.71428571428,10.268111808329
2021-05-11,California,State,Mu,0.0,0.0,0.85714285714,0.342270393611
2021-05-11,California,State,Epsilon,12.0,4.96,13.57142857142,5.419281232173
2021-05-11,California,State,Delta,14.0,5.79,15.14285714285,6.046776953793
2021-05-11,California,State,Total,242.0,100.0,250.42857142857,100.0
2021-05-12,California,State,Alpha,159.0,57.4,141.71428571428,58.907363420428
2021-05-12,California,State,Gamma,25.0,9.03,23.85714285714,9.916864608076
2021-05-12,California,State,Epsilon,18.0,6.5,13.0,5.403800475059
2021-05-12,California,State,Beta,0.0,0.0,0.85714285714,0.356294536817
2021-05-12,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-12,California,State,Total,277.0,100.0,240.57142857142,100.0
2021-05-12,California,State,Other,52.0,18.77,42.28571428571,17.577197149644
2021-05-12,California,State,Mu,0.0,0.0,0.71428571428,0.296912114014
2021-05-12,California,State,Delta,17.0,6.14,14.85714285714,6.175771971496
2021-05-12,California,State,Lambda,6.0,2.17,3.28571428571,1.365795724466
2021-05-13,California,State,Delta,9.0,3.73,13.28571428571,5.923566878981
2021-05-13,California,State,Beta,0.0,0.0,0.57142857142,0.254777070064
2021-05-13,California,State,Mu,1.0,0.41,0.71428571428,0.31847133758
2021-05-13,California,State,Other,37.0,15.35,38.57142857142,17.197452229299
2021-05-13,California,State,Gamma,21.0,8.71,21.0,9.363057324841
2021-05-13,California,State,Alpha,166.0,68.88,136.42857142857,60.828025477707
2021-05-13,California,State,Lambda,0.0,0.0,3.0,1.337579617834
2021-05-13,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-13,California,State,Total,241.0,100.0,224.28571428571,100.0
2021-05-13,California,State,Epsilon,7.0,2.9,10.71428571428,4.777070063694
2021-05-14,California,State,Total,255.0,100.0,220.14285714285,100.0
2021-05-14,California,State,Alpha,161.0,63.14,136.28571428571,61.907852044127
2021-05-14,California,State,Gamma,28.0,10.98,20.57142857142,9.344581440623
2021-05-14,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-14,California,State,Other,43.0,16.86,38.0,17.261518494484
2021-05-14,California,State,Beta,2.0,0.78,0.57142857142,0.259571706684
2021-05-14,California,State,Delta,8.0,3.14,11.28571428571,5.126541207008
2021-05-14,California,State,Mu,1.0,0.39,0.85714285714,0.389357560026
2021-05-14,California,State,Epsilon,12.0,4.71,9.57142857142,4.347826086957
2021-05-14,California,State,Lambda,0.0,0.0,3.0,1.362751460091
2021-05-15,California,State,Mu,0.0,0.0,0.42857142857,0.198281559815
2021-05-15,California,State,Epsilon,6.0,4.69,9.85714285714,4.560475875744
2021-05-15,California,State,Other,30.0,23.44,38.28571428571,17.713152676801
2021-05-15,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-15,California,State,Total,128.0,100.0,216.14285714285,100.0
2021-05-15,California,State,Alpha,79.0,61.72,133.14285714285,61.599471249174
2021-05-15,California,State,Lambda,1.0,0.78,2.85714285714,1.321877065433
2021-05-15,California,State,Gamma,9.0,7.03,20.71428571428,9.583608724389
2021-05-15,California,State,Delta,3.0,2.34,10.28571428571,4.758757435558
2021-05-15,California,State,Beta,0.0,0.0,0.57142857142,0.264375413087
2021-05-16,California,State,Alpha,50.0,58.82,130.85714285714,61.725067385445
2021-05-16,California,State,Epsilon,10.0,11.76,11.0,5.188679245283
2021-05-16,California,State,Beta,0.0,0.0,0.57142857142,0.269541778976
2021-05-16,California,State,Other,15.0,17.65,37.85714285714,17.857142857143
2021-05-16,California,State,Gamma,7.0,8.24,19.71428571428,9.299191374663
2021-05-16,California,State,Mu,0.0,0.0,0.28571428571,0.134770889488
2021-05-16,California,State,Lambda,0.0,0.0,1.57142857142,0.741239892183
2021-05-16,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-16,California,State,Delta,3.0,3.53,10.14285714285,4.784366576819
2021-05-16,California,State,Total,85.0,100.0,212.0,100.0
2021-05-17,California,State,Alpha,142.0,54.83,128.85714285714,60.659045057162
2021-05-17,California,State,Epsilon,15.0,5.79,11.42857142857,5.379959650303
2021-05-17,California,State,Gamma,29.0,11.2,20.71428571428,9.751176866174
2021-05-17,California,State,Delta,9.0,3.47,9.0,4.236718224613
2021-05-17,California,State,Lambda,1.0,0.39,1.42857142857,0.672494956288
2021-05-17,California,State,Omicron,0.0,0.0,0.0,0.0
2021-05-17,California,State,Mu,2.0,0.77,0.57142857142,0.268997982515
2021-05-17,California,State,Total,259.0,100.0,212.42857142857,100.0
2021-05-17,California,State,Other,61.0,23.55,40.14285714285,18.897108271688
2021-05-17,California,State,Beta,0.0,0.0,0.28571428571,0.134498991258
2021-05-18,California,State,Mu,0.0,0.0,0.57142857142,0.269905533063
2021-05-18,California,State,Epsilon,9.0,3.8,11.0,5.195681511471
2021-05-18,California,State,Delta,8.0,3.38,8.14285714285,3.846153846154
2021-05-18,California,State,Beta,0.0,0.0,0.28571428571,0.134952766532
2021-05-18,California,State,Other,43.0,18.14,40.14285714285,18.960863697706
2021-05-18,California,State,Lambda,0.0,0.0,1.14285714285,0.539811066127
2021-05-18,California,State,Gamma,31.0,13.08,21.42857142857,10.121457489879
2021-05-18,California,State,Total,237.0,100.0,211.71428571428,100.0
2021-05-18,California,State,Omicron,0.0,0.0,0.0,0.0
